Elapsed time,SpO2,hr
'0:52.000',93.99990844,83.00021363
'0:53.000',93.99990844,83.00021363
'0:54.000',95.00000000,83.00021363
'0:55.000',95.00000000,82.00042726
'0:56.000',95.00000000,82.00042726
'0:57.000',95.00000000,82.00042726
'0:58.000',95.00000000,81.00064089
'0:59.000',95.00000000,80.00000000
'1:00.000',95.00000000,80.00000000
'1:01.000',95.00000000,79.00021363
'1:02.000',95.00000000,80.00000000
'1:03.000',95.00000000,80.00000000
'1:04.000',95.00000000,82.00042726
'1:05.000',95.00000000,81.00064089
'1:06.000',95.00000000,81.00064089
'1:07.000',93.99990844,82.00042726
'1:08.000',93.99990844,81.00064089
'1:09.000',93.99990844,81.00064089
'1:10.000',93.99990844,81.00064089
'1:11.000',93.99990844,81.00064089
'1:12.000',93.99990844,81.00064089
'1:13.000',93.99990844,81.00064089
'1:14.000',93.99990844,81.00064089
'1:15.000',93.99990844,80.00000000
'1:16.000',93.99990844,80.00000000
'1:17.000',93.99990844,81.00064089
'1:18.000',93.99990844,81.00064089
'1:19.000',93.99990844,81.00064089
'1:20.000',93.99990844,82.00042726
'1:21.000',93.99990844,82.00042726
'1:22.000',93.99990844,82.00042726
'1:23.000',93.99990844,82.00042726
'1:24.000',93.99990844,83.00021363
'1:25.000',93.99990844,84.00000000
'1:26.000',93.99990844,84.00000000
'1:27.000',93.99990844,85.00064089
'1:28.000',93.99990844,85.00064089
'1:29.000',93.99990844,86.00042726
'1:30.000',93.99990844,86.00042726
'1:31.000',93.99990844,87.00021363
'1:32.000',93.99990844,87.00021363
'1:33.000',95.00000000,87.00021363
'1:34.000',95.00000000,88.00000000
'1:35.000',95.00000000,88.00000000
'1:36.000',95.00000000,88.00000000
'1:37.000',95.00000000,87.00021363
'1:38.000',95.00000000,87.00021363
'1:39.000',95.00000000,86.00042726
'1:40.000',93.99990844,86.00042726
'1:41.000',93.99990844,86.00042726
'1:42.000',93.99990844,86.00042726
'1:43.000',93.99990844,85.00064089
'1:44.000',93.99990844,84.00000000
'1:45.000',93.99990844,84.00000000
'1:46.000',93.99990844,83.00021363
'1:47.000',93.99990844,82.00042726
'1:48.000',93.99990844,82.00042726
'1:49.000',93.99990844,81.00064089
'1:50.000',93.99990844,81.00064089
'1:51.000',93.99990844,81.00064089
'1:52.000',93.99990844,81.00064089
'1:53.000',95.00000000,80.00000000
'1:54.000',93.99990844,80.00000000
'1:55.000',95.00000000,81.00064089
'1:56.000',95.00000000,80.00000000
'1:57.000',95.00000000,80.00000000
'1:58.000',93.99990844,80.00000000
'1:59.000',93.99990844,80.00000000
'2:00.000',93.99990844,80.00000000
'2:01.000',93.99990844,80.00000000
'2:02.000',93.99990844,79.00021363
'2:03.000',93.99990844,80.00000000
'2:04.000',93.99990844,81.00064089
'2:05.000',93.99990844,81.00064089
'2:06.000',93.99990844,81.00064089
'2:07.000',93.99990844,82.00042726
'2:08.000',93.99990844,81.00064089
'2:09.000',93.99990844,81.00064089
'2:10.000',95.00000000,81.00064089
'2:11.000',95.00000000,80.00000000
'2:12.000',95.00000000,80.00000000
'2:13.000',95.00000000,80.00000000
'2:14.000',95.00000000,81.00064089
'2:15.000',95.00000000,80.00000000
'2:16.000',95.00000000,80.00000000
'2:17.000',95.00000000,80.00000000
'2:18.000',95.00000000,79.00021363
'2:19.000',95.00000000,79.00021363
'2:20.000',95.00000000,78.00042726
'2:21.000',95.00000000,78.00042726
'2:22.000',95.00000000,78.00042726
'2:23.000',95.00000000,78.00042726
'2:24.000',95.00000000,78.00042726
'2:25.000',95.00000000,78.00042726
'2:26.000',95.00000000,78.00042726
'2:27.000',95.00000000,79.00021363
'2:28.000',95.00000000,80.00000000
'2:29.000',93.99990844,80.00000000
'2:30.000',93.99990844,80.00000000
'2:31.000',93.99990844,81.00064089
'2:32.000',93.99990844,81.00064089
'2:33.000',93.99990844,81.00064089
'2:34.000',93.99990844,82.00042726
'2:35.000',93.99990844,82.00042726
'2:36.000',93.99990844,83.00021363
'2:37.000',93.99990844,84.00000000
'2:38.000',93.99990844,84.00000000
'2:39.000',93.99990844,84.00000000
'2:40.000',93.99990844,84.00000000
'2:41.000',93.99990844,81.00064089
'2:42.000',93.99990844,78.00042726
'2:43.000',93.99990844,72.00000000
'2:44.000',93.99990844,72.00000000
'2:45.000',95.00000000,72.00000000
'2:46.000',95.00000000,73.00064089
'2:47.000',95.00000000,75.00021363
'2:48.000',95.00000000,76.00000000
'2:49.000',95.00000000,80.00000000
'2:50.000',95.00000000,80.00000000
'2:51.000',95.00000000,84.00000000
'2:52.000',95.00000000,84.00000000
'2:53.000',95.00000000,88.00000000
'2:54.000',95.00000000,89.00064089
'2:55.000',95.00000000,90.00042726
'2:56.000',95.00000000,90.00042726
'2:57.000',95.00000000,90.00042726
'2:58.000',95.00000000,90.00042726
'2:59.000',95.00000000,88.00000000
'3:00.000',93.99990844,87.00021363
'3:01.000',93.99990844,87.00021363
'3:02.000',93.99990844,86.00042726
'3:03.000',93.99990844,86.00042726
'3:04.000',93.99990844,85.00064089
'3:05.000',93.99990844,85.00064089
'3:06.000',93.99990844,85.00064089
'3:07.000',93.99990844,85.00064089
'3:08.000',93.99990844,85.00064089
'3:09.000',93.99990844,84.00000000
'3:10.000',93.99990844,84.00000000
'3:11.000',93.99990844,84.00000000
'3:12.000',93.99990844,84.00000000
'3:13.000',93.99990844,83.00021363
'3:14.000',95.00000000,83.00021363
'3:15.000',95.00000000,82.00042726
'3:16.000',95.00000000,81.00064089
'3:17.000',95.00000000,81.00064089
'3:18.000',95.00000000,81.00064089
'3:19.000',95.00000000,81.00064089
'3:20.000',95.00000000,80.00000000
'3:21.000',95.00000000,80.00000000
'3:22.000',95.00000000,81.00064089
'3:23.000',95.00000000,80.00000000
'3:24.000',95.00000000,80.00000000
'3:25.000',95.00000000,80.00000000
'3:26.000',95.00000000,79.00021363
'3:27.000',95.00000000,79.00021363
'3:28.000',95.00000000,79.00021363
'3:29.000',95.00000000,79.00021363
'3:30.000',95.00000000,79.00021363
'3:31.000',95.00000000,79.00021363
'3:32.000',95.00000000,79.00021363
'3:33.000',95.00000000,79.00021363
'3:34.000',95.00000000,80.00000000
'3:35.000',95.00000000,80.00000000
'3:36.000',95.00000000,80.00000000
'3:37.000',95.00000000,80.00000000
'3:38.000',95.00000000,80.00000000
'3:39.000',95.00000000,80.00000000
'3:40.000',95.00000000,80.00000000
'3:41.000',95.00000000,80.00000000
'3:42.000',95.00000000,80.00000000
'3:43.000',95.00000000,80.00000000
'3:44.000',95.00000000,79.00021363
'3:45.000',95.00000000,79.00021363
'3:46.000',95.00000000,79.00021363
'3:47.000',95.00000000,79.00021363
'3:48.000',95.00000000,79.00021363
'3:49.000',95.00000000,79.00021363
'3:50.000',95.00000000,79.00021363
'3:51.000',95.00000000,79.00021363
'3:52.000',95.00000000,79.00021363
'3:53.000',95.00000000,78.00042726
'3:54.000',95.00000000,78.00042726
'3:55.000',95.00000000,78.00042726
'3:56.000',95.00000000,78.00042726
'3:57.000',95.00000000,78.00042726
'3:58.000',95.00000000,78.00042726
'3:59.000',95.00000000,79.00021363
'4:00.000',95.00000000,78.00042726
'4:01.000',95.00000000,78.00042726
'4:02.000',95.00000000,78.00042726
'4:03.000',95.00000000,78.00042726
'4:04.000',95.00000000,78.00042726
'4:05.000',95.00000000,78.00042726
'4:06.000',95.00000000,78.00042726
'4:07.000',95.00000000,78.00042726
'4:08.000',95.00000000,78.00042726
'4:09.000',95.00000000,78.00042726
'4:10.000',95.00000000,78.00042726
'4:11.000',95.00000000,78.00042726
'4:12.000',95.00000000,77.00064089
'4:13.000',95.00000000,77.00064089
'4:14.000',95.00000000,78.00042726
'4:15.000',95.00000000,78.00042726
'4:16.000',93.99990844,78.00042726
'4:17.000',93.99990844,79.00021363
'4:18.000',93.99990844,79.00021363
'4:19.000',93.99990844,79.00021363
'4:20.000',93.99990844,79.00021363
'4:21.000',93.99990844,80.00000000
'4:22.000',93.99990844,80.00000000
'4:23.000',93.99990844,80.00000000
'4:24.000',93.99990844,80.00000000
'4:25.000',93.99990844,80.00000000
'4:26.000',93.99990844,80.00000000
'4:27.000',93.99990844,80.00000000
'4:28.000',93.99990844,79.00021363
'4:29.000',93.99990844,80.00000000
'4:30.000',93.99990844,80.00000000
'4:31.000',93.99990844,80.00000000
'4:32.000',93.99990844,80.00000000
'4:33.000',95.00000000,79.00021363
'4:34.000',95.00000000,79.00021363
'4:35.000',95.00000000,79.00021363
'4:36.000',95.00000000,79.00021363
'4:37.000',95.00000000,80.00000000
'4:38.000',95.00000000,80.00000000
'4:39.000',95.00000000,79.00021363
'4:40.000',95.00000000,80.00000000
'4:41.000',95.00000000,79.00021363
'4:42.000',95.00000000,79.00021363
'4:43.000',95.00000000,78.00042726
'4:44.000',95.00000000,78.00042726
'4:45.000',95.00000000,79.00021363
'4:46.000',95.00000000,80.00000000
'4:47.000',93.99990844,80.00000000
'4:48.000',93.99990844,81.00064089
'4:49.000',93.99990844,81.00064089
'4:50.000',93.99990844,80.00000000
'4:51.000',93.99990844,80.00000000
'4:52.000',93.99990844,80.00000000
'4:53.000',93.99990844,80.00000000
'4:54.000',93.99990844,80.00000000
'4:55.000',93.99990844,81.00064089
'4:56.000',93.99990844,82.00042726
'4:57.000',93.99990844,82.00042726
'4:58.000',93.99990844,83.00021363
'4:59.000',93.99990844,84.00000000
'5:00.000',93.99990844,83.00021363
'5:01.000',95.99993896,90.00042726
'5:02.000',95.99993896,91.00021363
'5:03.000',95.99993896,91.00021363
'5:04.000',95.00000000,92.00000000
'5:05.000',95.00000000,92.00000000
'5:06.000',95.00000000,94.00042726
'5:07.000',95.00000000,94.00042726
'5:08.000',95.00000000,95.00021363
'5:09.000',95.00000000,95.00021363
'5:10.000',95.00000000,96.99978637
'5:11.000',95.00000000,96.99978637
'5:12.000',95.00000000,96.99978637
'5:13.000',95.00000000,97.99957274
'5:14.000',95.00000000,97.99957274
'5:15.000',95.00000000,98.99935911
'5:16.000',95.00000000,98.99935911
'5:17.000',95.00000000,98.99935911
'5:18.000',95.00000000,98.99935911
'5:19.000',95.99993896,98.99935911
'5:20.000',95.99993896,98.99935911
'5:21.000',95.99993896,98.99935911
'5:22.000',96.99987793,97.99957274
'5:23.000',96.99987793,98.99935911
'5:24.000',96.99987793,98.99935911
'5:25.000',96.99987793,98.99935911
'5:26.000',96.99987793,98.99935911
'5:27.000',96.99987793,98.99935911
'5:28.000',96.99987793,97.99957274
'5:29.000',96.99987793,97.99957274
'5:30.000',96.99987793,97.99957274
'5:31.000',96.99987793,97.99957274
'5:32.000',96.99987793,97.99957274
'5:33.000',96.99987793,96.99978637
'5:34.000',96.99987793,96.99978637
'5:35.000',96.99987793,96.99978637
'5:36.000',96.99987793,96.99978637
'5:37.000',96.99987793,96.99978637
'5:38.000',96.99987793,96.99978637
'5:39.000',96.99987793,96.99978637
'5:40.000',95.99993896,98.99935911
'5:41.000',95.99993896,98.99935911
'5:42.000',95.99993896,98.99935911
'5:43.000',95.99993896,98.99935911
'5:44.000',95.99993896,98.99935911
'5:45.000',95.99993896,100.00000000
'5:46.000',95.99993896,100.99978637
'5:47.000',95.99993896,100.99978637
'5:48.000',95.99993896,100.99978637
'5:49.000',95.99993896,100.99978637
'5:50.000',95.99993896,100.99978637
'5:51.000',95.99993896,100.99978637
'5:52.000',95.99993896,100.99978637
'5:53.000',95.99993896,100.99978637
'5:54.000',95.99993896,100.99978637
'5:55.000',95.99993896,100.99978637
'5:56.000',95.99993896,98.99935911
'5:57.000',95.99993896,96.99978637
'5:58.000',95.99993896,96.99978637
'5:59.000',95.99993896,96.99978637
'6:00.000',95.99993896,95.00021363
'6:01.000',95.99993896,94.00042726
'6:02.000',95.00000000,94.00042726
'6:03.000',95.00000000,94.00042726
'6:04.000',95.00000000,94.00042726
'6:05.000',95.99993896,95.00021363
'6:06.000',95.99993896,95.00021363
'6:07.000',95.99993896,95.00021363
'6:08.000',95.99993896,95.00021363
'6:09.000',95.99993896,95.00021363
'6:10.000',95.99993896,95.00021363
'6:11.000',95.99993896,95.00021363
'6:12.000',95.99993896,95.00021363
'6:13.000',95.99993896,95.00021363
'6:14.000',95.99993896,95.00021363
'6:15.000',95.99993896,95.00021363
'6:16.000',95.99993896,95.00021363
'6:17.000',95.99993896,95.00021363
'6:18.000',95.99993896,95.00021363
'6:19.000',95.99993896,95.00021363
'6:20.000',95.99993896,95.00021363
'6:21.000',95.99993896,95.00021363
'6:22.000',95.99993896,95.00021363
'6:23.000',95.99993896,95.00021363
'6:24.000',95.99993896,95.00021363
'6:25.000',95.99993896,95.00021363
'6:26.000',95.99993896,95.00021363
'6:27.000',95.99993896,95.00021363
'6:28.000',95.99993896,95.00021363
'6:29.000',95.99993896,96.00000000
'6:30.000',95.99993896,96.00000000
'6:31.000',95.99993896,96.00000000
'6:32.000',95.99993896,95.00021363
'6:33.000',95.99993896,95.00021363
'6:34.000',95.99993896,95.00021363
'6:35.000',95.99993896,95.00021363
'6:36.000',95.99993896,94.00042726
'6:37.000',95.99993896,94.00042726
'6:38.000',95.99993896,94.00042726
'6:39.000',95.99993896,92.00000000
'6:40.000',95.99993896,90.00042726
'6:41.000',95.99993896,88.00000000
'6:42.000',95.99993896,88.00000000
'6:43.000',95.99993896,88.00000000
'6:44.000',95.99993896,88.00000000
'6:45.000',95.99993896,88.00000000
'6:46.000',95.99993896,88.00000000
'6:47.000',95.99993896,88.00000000
'6:48.000',95.99993896,88.00000000
'6:49.000',95.99993896,88.00000000
'6:50.000',95.00000000,88.00000000
'6:51.000',95.00000000,88.00000000
'6:52.000',95.00000000,88.00000000
'6:53.000',95.00000000,88.00000000
'6:54.000',95.00000000,88.00000000
'6:55.000',95.00000000,88.00000000
'6:56.000',95.00000000,88.00000000
'6:57.000',95.00000000,88.00000000
'6:58.000',95.00000000,88.00000000
'6:59.000',95.00000000,88.00000000
'7:00.000',95.00000000,88.00000000
'7:01.000',95.00000000,88.00000000
'7:02.000',95.00000000,88.00000000
'7:03.000',95.00000000,88.00000000
'7:04.000',95.00000000,88.00000000
'7:05.000',95.00000000,88.00000000
'7:06.000',95.00000000,88.00000000
'7:07.000',95.00000000,88.00000000
'7:08.000',95.00000000,88.00000000
'7:09.000',95.00000000,88.00000000
'7:10.000',95.00000000,88.00000000
'7:11.000',93.99990844,87.00021363
'7:12.000',93.99990844,87.00021363
'7:13.000',93.99990844,87.00021363
'7:14.000',93.99990844,87.00021363
'7:15.000',93.99990844,87.00021363
'7:16.000',93.99990844,87.00021363
'7:17.000',92.00003052,87.00021363
'7:18.000',92.00003052,87.00021363
'7:19.000',92.00003052,87.00021363
'7:20.000',92.00003052,87.00021363
'7:21.000',92.00003052,87.00021363
'7:22.000',92.00003052,87.00021363
'7:23.000',92.00003052,87.00021363
'7:24.000',92.00003052,87.00021363
'7:25.000',92.00003052,87.00021363
'7:26.000',92.00003052,87.00021363
'7:27.000',92.00003052,87.00021363
'7:28.000',92.00003052,87.00021363
'7:29.000',92.00003052,87.00021363
'7:30.000',92.00003052,87.00021363
'7:31.000',92.00003052,87.00021363
'7:32.000',92.00003052,87.00021363
'7:33.000',92.00003052,87.00021363
'7:34.000',92.00003052,87.00021363
'7:35.000',92.00003052,87.00021363
'7:36.000',92.00003052,87.00021363
'7:37.000',92.00003052,87.00021363
'7:38.000',92.00003052,87.00021363
'7:39.000',92.00003052,87.00021363
'7:40.000',92.00003052,87.00021363
'7:41.000',92.00003052,87.00021363
'7:42.000',92.00003052,87.00021363
'7:43.000',92.00003052,87.00021363
'7:44.000',92.00003052,87.00021363
'7:45.000',92.00003052,87.00021363
'7:46.000',92.00003052,87.00021363
'7:47.000',92.00003052,87.00021363
'7:48.000',92.00003052,87.00021363
'7:49.000',92.00003052,87.00021363
'7:50.000',92.00003052,87.00021363
'7:51.000',92.00003052,87.00021363
'7:52.000',92.00003052,87.00021363
'7:53.000',92.00003052,87.00021363
'7:54.000',92.00003052,87.00021363
'7:55.000',92.00003052,90.00042726
'7:56.000',91.00009156,90.00042726
'7:57.000',91.00009156,90.00042726
'7:58.000',91.00009156,90.00042726
'7:59.000',91.00009156,90.00042726
'8:00.000',91.00009156,90.00042726
'8:01.000',91.00009156,90.00042726
'8:02.000',91.00009156,90.00042726
'8:03.000',91.00009156,90.00042726
'8:04.000',91.00009156,90.00042726
'8:05.000',91.00009156,90.00042726
'8:06.000',91.00009156,90.00042726
'8:07.000',91.00009156,90.00042726
'8:08.000',91.00009156,90.00042726
'8:09.000',91.00009156,90.00042726
'8:10.000',91.00009156,90.00042726
'8:11.000',91.00009156,90.00042726
'8:12.000',91.00009156,90.00042726
'8:13.000',91.00009156,90.00042726
'8:14.000',91.00009156,90.00042726
'8:15.000',91.00009156,90.00042726
'8:16.000',90.00000000,90.00042726
'8:17.000',90.00000000,90.00042726
'8:18.000',90.00000000,90.00042726
'8:19.000',90.00000000,90.00042726
'8:20.000',90.00000000,91.00021363
'8:21.000',90.00000000,91.00021363
'8:22.000',90.00000000,91.00021363
'8:23.000',90.00000000,91.00021363
'8:24.000',93.00012207,92.00000000
'8:25.000',93.99990844,95.00021363
'8:26.000',93.99990844,95.00021363
'8:27.000',93.99990844,95.00021363
'8:28.000',95.99993896,96.99978637
'8:29.000',97.99996948,97.99957274
'8:30.000',97.99996948,96.99978637
'8:31.000',97.99996948,96.99978637
'8:32.000',97.99996948,96.99978637
'8:33.000',96.99987793,96.99978637
'8:34.000',96.99987793,96.99978637
'8:35.000',96.99987793,96.99978637
'8:36.000',96.99987793,96.99978637
'8:37.000',96.99987793,98.99935911
'8:38.000',96.99987793,98.99935911
'8:39.000',96.99987793,98.99935911
'8:40.000',96.99987793,98.99935911
'8:41.000',96.99987793,98.99935911
'8:42.000',96.99987793,98.99935911
'8:43.000',96.99987793,98.99935911
'8:44.000',96.99987793,98.99935911
'8:45.000',96.99987793,98.99935911
'8:46.000',96.99987793,98.99935911
'8:47.000',96.99987793,98.99935911
'8:48.000',96.99987793,98.99935911
'8:49.000',95.99993896,98.99935911
'8:50.000',95.99993896,98.99935911
'8:51.000',95.99993896,98.99935911
'8:52.000',95.99993896,100.00000000
'8:53.000',95.99993896,100.00000000
'8:54.000',95.99993896,100.00000000
'8:55.000',95.99993896,100.00000000
'8:56.000',95.99993896,100.00000000
'8:57.000',95.99993896,100.00000000
'8:58.000',95.99993896,100.00000000
'8:59.000',95.99993896,100.00000000
'9:00.000',95.99993896,100.00000000
'9:01.000',95.99993896,100.99978637
'9:02.000',95.99993896,100.99978637
'9:03.000',95.99993896,100.99978637
'9:04.000',95.99993896,100.99978637
'9:05.000',95.99993896,100.99978637
'9:06.000',95.00000000,100.99978637
'9:07.000',95.00000000,102.99935911
'9:08.000',95.00000000,102.99935911
'9:09.000',95.00000000,102.99935911
'9:10.000',95.00000000,102.99935911
'9:11.000',95.00000000,104.99978637
'9:12.000',95.00000000,104.99978637
'9:13.000',95.00000000,104.99978637
'9:14.000',95.00000000,104.99978637
'9:15.000',95.00000000,104.99978637
'9:16.000',95.00000000,105.99957274
'9:17.000',95.99993896,108.00000000
'9:18.000',95.99993896,108.99978637
'9:19.000',95.99993896,108.99978637
'9:20.000',95.99993896,108.99978637
'9:21.000',95.99993896,108.99978637
'9:22.000',95.99993896,108.99978637
'9:23.000',95.99993896,108.99978637
'9:24.000',95.99993896,109.99957274
'9:25.000',95.99993896,110.99935911
'9:26.000',95.99993896,110.99935911
'9:27.000',95.99993896,112.00000000
'9:28.000',96.99987793,112.00000000
'9:29.000',96.99987793,112.00000000
'9:30.000',96.99987793,112.00000000
'9:31.000',96.99987793,112.00000000
'9:32.000',96.99987793,112.00000000
'9:33.000',96.99987793,112.00000000
'9:34.000',96.99987793,112.00000000
'9:35.000',96.99987793,112.00000000
'9:36.000',96.99987793,112.00000000
'9:37.000',96.99987793,112.00000000
'9:38.000',96.99987793,112.00000000
'9:39.000',96.99987793,112.00000000
'9:40.000',96.99987793,112.99978637
'9:41.000',96.99987793,112.99978637
'9:42.000',96.99987793,112.99978637
'9:43.000',96.99987793,112.99978637
'9:44.000',96.99987793,112.99978637
'9:45.000',96.99987793,112.99978637
'9:46.000',96.99987793,112.99978637
'9:47.000',96.99987793,112.99978637
'9:48.000',96.99987793,112.99978637
'9:49.000',96.99987793,113.99957274
'9:50.000',96.99987793,113.99957274
'9:51.000',96.99987793,113.99957274
'9:52.000',96.99987793,113.99957274
'9:53.000',96.99987793,120.00000000
'9:54.000',96.99987793,124.00000000
'9:55.000',96.99987793,124.00000000
'9:56.000',96.99987793,124.00000000
'9:57.000',96.99987793,124.00000000
'9:58.000',96.99987793,124.00000000
'9:59.000',96.99987793,124.00000000
'10:00.000',96.99987793,124.00000000
'10:01.000',96.99987793,124.00000000
'10:02.000',96.99987793,124.00000000
'10:03.000',96.99987793,124.00000000
'10:04.000',96.99987793,124.00000000
'10:05.000',96.99987793,124.00000000
'10:06.000',96.99987793,124.00000000
'10:07.000',96.99987793,124.00000000
'10:08.000',95.99993896,124.00000000
'10:09.000',95.99993896,124.00000000
'10:10.000',95.99993896,124.00000000
'10:11.000',95.99993896,124.00000000
'10:12.000',95.99993896,124.00000000
'10:13.000',95.99993896,124.00000000
'10:14.000',95.99993896,124.00000000
'10:15.000',95.99993896,124.00000000
'10:16.000',95.00000000,124.99978637
'10:17.000',95.00000000,124.99978637
'10:18.000',95.99993896,124.99978637
'10:19.000',95.99993896,124.99978637
'10:20.000',95.99993896,124.00000000
'10:21.000',95.99993896,124.00000000
'10:22.000',95.99993896,122.99935911
'10:23.000',96.99987793,122.99935911
'10:24.000',96.99987793,122.99935911
'10:25.000',96.99987793,121.99957274
'10:26.000',96.99987793,121.99957274
'10:27.000',96.99987793,121.99957274
'10:28.000',96.99987793,121.99957274
'10:29.000',96.99987793,104.00000000
'10:30.000',96.99987793,104.00000000
'10:31.000',96.99987793,104.00000000
'10:32.000',96.99987793,102.99935911
'10:33.000',95.99993896,101.99957274
'10:34.000',95.99993896,101.99957274
'10:35.000',95.99993896,104.00000000
'10:36.000',95.99993896,104.99978637
'10:37.000',95.99993896,104.00000000
'10:38.000',95.99993896,101.99957274
'10:39.000',95.99993896,100.00000000
'10:40.000',95.99993896,96.99978637
'10:41.000',95.00000000,95.00021363
'10:42.000',95.00000000,92.00000000
'10:43.000',95.00000000,86.00042726
'10:44.000',95.00000000,84.00000000
'10:45.000',95.00000000,83.00021363
'10:46.000',95.00000000,83.00021363
'10:47.000',95.00000000,83.00021363
'10:48.000',95.00000000,85.00064089
'10:49.000',95.00000000,84.00000000
'10:50.000',95.00000000,84.00000000
'10:51.000',95.00000000,85.00064089
'10:52.000',95.00000000,84.00000000
'10:53.000',95.00000000,84.00000000
'10:54.000',95.00000000,84.00000000
'10:55.000',95.00000000,85.00064089
'10:56.000',95.00000000,85.00064089
'10:57.000',95.00000000,87.00021363
'10:58.000',95.00000000,86.00042726
'10:59.000',95.00000000,86.00042726
'11:00.000',95.00000000,84.00000000
'11:01.000',95.00000000,84.00000000
'11:02.000',95.00000000,84.00000000
'11:03.000',95.00000000,83.00021363
'11:04.000',95.00000000,83.00021363
'11:05.000',95.00000000,83.00021363
'11:06.000',95.00000000,83.00021363
'11:07.000',95.00000000,84.00000000
'11:08.000',95.00000000,84.00000000
'11:09.000',95.00000000,83.00021363
'11:10.000',95.00000000,83.00021363
'11:11.000',95.00000000,83.00021363
'11:12.000',95.00000000,82.00042726
'11:13.000',95.00000000,82.00042726
'11:14.000',95.00000000,83.00021363
'11:15.000',95.00000000,81.00064089
'11:16.000',95.00000000,81.00064089
'11:17.000',95.00000000,81.00064089
'11:18.000',95.00000000,80.00000000
'11:19.000',95.00000000,80.00000000
'11:20.000',95.00000000,80.00000000
'11:21.000',95.00000000,80.00000000
'11:22.000',95.00000000,80.00000000
'11:23.000',95.00000000,79.00021363
'11:24.000',95.00000000,78.00042726
'11:25.000',95.00000000,77.00064089
'11:26.000',95.00000000,78.00042726
'11:27.000',95.00000000,78.00042726
'11:28.000',95.00000000,78.00042726
'11:29.000',95.00000000,79.00021363
'11:30.000',95.00000000,79.00021363
'11:31.000',95.00000000,81.00064089
'11:32.000',95.00000000,80.00000000
'11:33.000',95.00000000,80.00000000
'11:34.000',95.00000000,79.00021363
'11:35.000',95.00000000,79.00021363
'11:36.000',95.00000000,77.00064089
'11:37.000',95.00000000,77.00064089
'11:38.000',95.00000000,77.00064089
'11:39.000',95.00000000,79.00021363
'11:40.000',95.00000000,79.00021363
'11:41.000',95.00000000,81.00064089
'11:42.000',95.00000000,81.00064089
'11:43.000',95.00000000,81.00064089
'11:44.000',95.00000000,79.00021363
'11:45.000',95.00000000,79.00021363
'11:46.000',95.00000000,77.00064089
'11:47.000',95.00000000,77.00064089
'11:48.000',95.00000000,76.00000000
'11:49.000',95.00000000,78.00042726
'11:50.000',95.00000000,78.00042726
'11:51.000',95.00000000,80.00000000
'11:52.000',95.00000000,82.00042726
'11:53.000',95.00000000,83.00021363
'11:54.000',95.00000000,85.00064089
'11:55.000',95.00000000,86.00042726
'11:56.000',95.00000000,86.00042726
'11:57.000',95.00000000,86.00042726
'11:58.000',95.99993896,85.00064089
'11:59.000',95.00000000,84.00000000
'12:00.000',95.00000000,84.00000000
'12:01.000',95.00000000,84.00000000
'12:02.000',95.00000000,83.00021363
'12:03.000',95.00000000,84.00000000
'12:04.000',95.00000000,83.00021363
'12:05.000',95.00000000,82.00042726
'12:06.000',95.00000000,81.00064089
'12:07.000',95.00000000,80.00000000
'12:08.000',95.00000000,79.00021363
'12:09.000',95.00000000,79.00021363
'12:10.000',95.00000000,80.00000000
'12:11.000',95.00000000,80.00000000
'12:12.000',95.00000000,81.00064089
'12:13.000',95.00000000,81.00064089
'12:14.000',95.00000000,81.00064089
