Elapsed time,SpO2,hr
'1:12.000',94.99993896,60.00030519
'1:13.000',94.99993896,60.00030519
'1:14.000',94.99993896,60.00030519
'1:15.000',94.99993896,60.00030519
'1:16.000',94.99993896,60.00030519
'1:17.000',94.99993896,60.00030519
'1:18.000',94.99993896,59.00061037
'1:19.000',94.99993896,59.00061037
'1:20.000',94.99993896,59.00061037
'1:21.000',96.00000000,59.00061037
'1:22.000',96.00000000,58.00091556
'1:23.000',96.00000000,58.00091556
'1:24.000',96.00000000,58.00091556
'1:25.000',96.00000000,59.00061037
'1:26.000',96.00000000,59.00061037
'1:27.000',96.00000000,60.00030519
'1:28.000',96.00000000,60.00030519
'1:29.000',96.00000000,60.00030519
'1:30.000',96.00000000,61.00000000
'1:31.000',96.00000000,61.00000000
'1:32.000',94.99993896,61.00000000
'1:33.000',94.99993896,61.00000000
'1:34.000',94.99993896,61.00000000
'1:35.000',94.99993896,61.00000000
'1:36.000',94.99993896,60.00030519
'1:37.000',94.99993896,60.00030519
'1:38.000',94.99993896,60.00030519
'1:39.000',94.99993896,60.00030519
'1:40.000',94.99993896,61.00000000
'1:41.000',94.99993896,61.00000000
'1:42.000',94.99993896,61.00000000
'1:43.000',94.99993896,62.00062563
'1:44.000',94.99993896,62.00062563
'1:45.000',94.99993896,62.00062563
'1:46.000',94.99993896,62.00062563
'1:47.000',94.99993896,62.00062563
'1:48.000',94.99993896,62.00062563
'1:49.000',94.99993896,62.00062563
'1:50.000',94.99993896,62.00062563
'1:51.000',94.99993896,62.00062563
'1:52.000',94.99993896,61.00000000
'1:53.000',94.99993896,61.00000000
'1:54.000',94.99993896,61.00000000
'1:55.000',94.99993896,60.00030519
'1:56.000',94.99993896,60.00030519
'1:57.000',94.99993896,60.00030519
'1:58.000',94.99993896,61.00000000
'1:59.000',94.99993896,61.00000000
'2:00.000',94.99993896,62.00062563
'2:01.000',94.99993896,62.00062563
'2:02.000',94.99993896,63.00032044
'2:03.000',94.99993896,63.00032044
'2:04.000',94.99993896,62.00062563
'2:05.000',94.99993896,62.00062563
'2:06.000',94.99993896,62.00062563
'2:07.000',94.99993896,61.00000000
'2:08.000',94.99993896,60.00030519
'2:09.000',94.99993896,60.00030519
'2:10.000',94.99993896,59.00061037
'2:11.000',94.99993896,59.00061037
'2:12.000',94.99993896,59.00061037
'2:13.000',94.99993896,59.00061037
'2:14.000',94.99993896,60.00030519
'2:15.000',94.99993896,61.00000000
'2:16.000',94.99993896,61.00000000
'2:17.000',94.99993896,62.00062563
'2:18.000',94.99993896,62.00062563
'2:19.000',94.99993896,62.00062563
'2:20.000',94.99993896,62.00062563
'2:21.000',94.99993896,61.00000000
'2:22.000',94.99993896,61.00000000
'2:23.000',94.00006104,61.00000000
'2:24.000',94.00006104,61.00000000
'2:25.000',94.00006104,61.00000000
'2:26.000',94.00006104,60.00030519
'2:27.000',94.00006104,60.00030519
'2:28.000',94.00006104,60.00030519
'2:29.000',94.99993896,60.00030519
'2:30.000',94.99993896,60.00030519
'2:31.000',94.99993896,60.00030519
'2:32.000',94.99993896,59.00061037
'2:33.000',94.99993896,59.00061037
'2:34.000',94.99993896,58.00091556
'2:35.000',94.99993896,58.00091556
'2:36.000',94.99993896,58.00091556
'2:37.000',94.99993896,58.00091556
'2:38.000',94.99993896,58.00091556
'2:39.000',94.99993896,58.00091556
'2:40.000',96.00000000,58.00091556
'2:41.000',96.00000000,59.00061037
'2:42.000',94.99993896,60.00030519
'2:43.000',94.99993896,60.00030519
'2:44.000',94.99993896,60.00030519
'2:45.000',94.99993896,61.00000000
'2:46.000',94.99993896,61.00000000
'2:47.000',94.99993896,61.00000000
'2:48.000',94.99993896,61.00000000
'2:49.000',94.99993896,62.00062563
'2:50.000',94.99993896,61.00000000
'2:51.000',94.99993896,61.00000000
'2:52.000',94.99993896,61.00000000
'2:53.000',94.99993896,62.00062563
'2:54.000',94.99993896,62.00062563
'2:55.000',94.99993896,61.00000000
'2:56.000',94.99993896,61.00000000
'2:57.000',94.99993896,61.00000000
'2:58.000',94.99993896,61.00000000
'2:59.000',94.99993896,61.00000000
'3:00.000',94.99993896,61.00000000
'3:01.000',94.99993896,61.00000000
'3:02.000',96.00000000,60.00030519
'3:03.000',96.00000000,60.00030519
'3:04.000',96.00000000,60.00030519
'3:05.000',96.00000000,60.00030519
'3:06.000',96.00000000,59.00061037
'3:07.000',96.00000000,59.00061037
'3:08.000',96.00000000,59.00061037
'3:09.000',96.00000000,59.00061037
'3:10.000',96.00000000,59.00061037
'3:11.000',96.00000000,59.00061037
'3:12.000',96.00000000,59.00061037
'3:13.000',96.00000000,59.00061037
'3:14.000',96.00000000,59.00061037
'3:15.000',96.00000000,59.00061037
'3:16.000',94.99993896,59.00061037
'3:17.000',94.99993896,59.00061037
'3:18.000',94.99993896,59.00061037
'3:19.000',94.99993896,59.00061037
'3:20.000',94.99993896,59.00061037
'3:21.000',94.99993896,59.00061037
'3:22.000',94.99993896,59.00061037
'3:23.000',94.99993896,59.00061037
'3:24.000',94.99993896,60.00030519
'3:25.000',94.99993896,60.00030519
'3:26.000',94.99993896,60.00030519
'3:27.000',94.99993896,61.00000000
'3:28.000',94.99993896,61.00000000
'3:29.000',94.99993896,62.00062563
'3:30.000',94.99993896,62.00062563
'3:31.000',94.99993896,63.00032044
'3:32.000',94.99993896,63.00032044
'3:33.000',94.99993896,62.00062563
'3:34.000',94.99993896,62.00062563
'3:35.000',94.99993896,62.00062563
'3:36.000',94.99993896,62.00062563
'3:37.000',94.99993896,61.00000000
'3:38.000',94.99993896,61.00000000
'3:39.000',94.99993896,60.00030519
'3:40.000',94.99993896,60.00030519
'3:41.000',94.99993896,60.00030519
'3:42.000',94.99993896,60.00030519
'3:43.000',96.00000000,60.00030519
'3:44.000',96.00000000,61.00000000
'3:45.000',96.00000000,63.00032044
'3:46.000',96.00000000,63.00032044
'3:47.000',96.00000000,65.00064089
'3:48.000',96.00000000,64.00001526
'3:49.000',96.00000000,63.00032044
'3:50.000',96.00000000,61.00000000
'3:51.000',96.00000000,60.00030519
'3:52.000',96.00000000,59.00061037
'3:53.000',96.00000000,58.00091556
'3:54.000',96.00000000,58.00091556
'3:55.000',96.00000000,57.00028993
'3:56.000',96.00000000,58.00091556
'3:57.000',96.99996948,58.00091556
'3:58.000',96.99996948,59.00061037
'3:59.000',96.99996948,59.00061037
'4:00.000',96.99996948,59.00061037
'4:01.000',96.99996948,60.00030519
'4:02.000',96.99996948,59.00061037
'4:03.000',96.99996948,59.00061037
'4:04.000',96.99996948,59.00061037
'4:05.000',96.00000000,60.00030519
'4:06.000',96.00000000,60.00030519
'4:07.000',96.00000000,60.00030519
'4:08.000',96.00000000,60.00030519
'4:09.000',96.00000000,60.00030519
'4:10.000',96.00000000,60.00030519
'4:11.000',96.00000000,61.00000000
'4:12.000',96.00000000,60.00030519
'4:13.000',96.00000000,60.00030519
'4:14.000',96.00000000,60.00030519
'4:15.000',96.00000000,60.00030519
'4:16.000',96.00000000,60.00030519
'4:17.000',96.00000000,60.00030519
'4:18.000',96.00000000,59.00061037
'4:19.000',96.00000000,59.00061037
'4:20.000',96.00000000,59.00061037
'4:21.000',96.00000000,59.00061037
'4:22.000',96.00000000,58.00091556
'4:23.000',96.00000000,58.00091556
'4:24.000',96.00000000,58.00091556
'4:25.000',96.00000000,58.00091556
'4:26.000',96.00000000,59.00061037
'4:27.000',96.00000000,59.00061037
'4:28.000',96.00000000,59.00061037
'4:29.000',96.00000000,58.00091556
'4:30.000',96.00000000,58.00091556
'4:31.000',96.00000000,58.00091556
'4:32.000',96.00000000,58.00091556
'4:33.000',94.99993896,58.00091556
'4:34.000',94.99993896,59.00061037
'4:35.000',94.99993896,59.00061037
'4:36.000',94.99993896,59.00061037
'4:37.000',94.99993896,59.00061037
'4:38.000',94.99993896,59.00061037
'4:39.000',94.99993896,59.00061037
'4:40.000',94.99993896,59.00061037
'4:41.000',94.99993896,60.00030519
'4:42.000',94.99993896,60.00030519
'4:43.000',94.99993896,60.00030519
'4:44.000',94.99993896,60.00030519
'4:45.000',94.99993896,60.00030519
'4:46.000',94.99993896,60.00030519
'4:47.000',94.99993896,60.00030519
'4:48.000',94.99993896,60.00030519
'4:49.000',94.99993896,60.00030519
'4:50.000',94.99993896,60.00030519
'4:51.000',94.99993896,60.00030519
'4:52.000',94.99993896,60.00030519
'4:53.000',94.99993896,60.00030519
'4:54.000',94.99993896,60.00030519
'4:55.000',94.99993896,60.00030519
'4:56.000',94.99993896,61.00000000
'4:57.000',94.99993896,61.00000000
'4:58.000',94.99993896,61.00000000
'4:59.000',96.00000000,76.00007630
'5:00.000',96.00000000,76.00007630
'5:01.000',96.00000000,76.00007630
'5:02.000',96.00000000,76.00007630
'5:03.000',96.00000000,76.00007630
'5:04.000',96.00000000,76.00007630
'5:05.000',96.00000000,76.00007630
'5:06.000',96.00000000,76.00007630
'5:07.000',96.00000000,76.00007630
'5:08.000',96.00000000,76.00007630
'5:09.000',96.00000000,77.00070193
'5:10.000',96.00000000,80.00071719
'5:11.000',96.00000000,80.00071719
'5:12.000',96.00000000,84.00042726
'5:13.000',96.00000000,84.00042726
'5:14.000',96.99996948,87.00044252
'5:15.000',96.99996948,87.00044252
'5:16.000',96.99996948,87.00044252
'5:17.000',96.99996948,86.00074770
'5:18.000',96.99996948,84.00042726
'5:19.000',96.99996948,83.00073244
'5:20.000',96.00000000,82.00010681
'5:21.000',96.00000000,78.00039674
'5:22.000',96.00000000,77.00070193
'5:23.000',96.00000000,77.00070193
'5:24.000',96.99996948,76.00007630
'5:25.000',96.99996948,75.00038148
'5:26.000',96.99996948,75.00038148
'5:27.000',96.00000000,74.00068667
'5:28.000',96.00000000,74.00068667
'5:29.000',96.00000000,74.00068667
'5:30.000',96.00000000,73.00006104
'5:31.000',96.00000000,73.00006104
'5:32.000',96.00000000,72.00036622
'5:33.000',96.00000000,71.00067141
'5:34.000',96.00000000,70.00004578
'5:35.000',96.00000000,69.00035096
'5:36.000',96.00000000,69.00035096
'5:37.000',96.00000000,69.00035096
'5:38.000',96.00000000,69.00035096
'5:39.000',96.99996948,69.00035096
'5:40.000',96.99996948,69.00035096
'5:41.000',96.99996948,69.00035096
'5:42.000',96.99996948,69.00035096
'5:43.000',96.99996948,68.00065615
'5:44.000',96.99996948,68.00065615
'5:45.000',96.99996948,68.00065615
'5:46.000',96.99996948,69.00035096
'5:47.000',96.99996948,69.00035096
'5:48.000',96.99996948,69.00035096
'5:49.000',97.99993896,69.00035096
'5:50.000',97.99993896,69.00035096
'5:51.000',96.99996948,69.00035096
'5:52.000',96.99996948,69.00035096
'5:53.000',96.99996948,69.00035096
'5:54.000',96.99996948,72.00036622
'5:55.000',96.99996948,72.00036622
'5:56.000',96.99996948,73.00006104
'5:57.000',96.99996948,73.00006104
'5:58.000',97.99993896,73.00006104
'5:59.000',97.99993896,72.00036622
'6:00.000',97.99993896,72.00036622
'6:01.000',96.99996948,71.00067141
'6:02.000',96.99996948,70.00004578
'6:03.000',96.99996948,70.00004578
'6:04.000',96.99996948,71.00067141
'6:05.000',96.99996948,72.00036622
'6:06.000',97.99993896,71.00067141
'6:07.000',97.99993896,71.00067141
'6:08.000',97.99993896,71.00067141
'6:09.000',97.99993896,71.00067141
'6:10.000',97.99993896,71.00067141
'6:11.000',97.99993896,71.00067141
'6:12.000',97.99993896,71.00067141
'6:13.000',97.99993896,71.00067141
'6:14.000',97.99993896,72.00036622
'6:15.000',97.99993896,72.00036622
'6:16.000',97.99993896,72.00036622
'6:17.000',97.99993896,72.00036622
'6:18.000',97.99993896,72.00036622
'6:19.000',97.99993896,72.00036622
'6:20.000',97.99993896,72.00036622
'6:21.000',97.99993896,72.00036622
'6:22.000',96.99996948,72.00036622
'6:23.000',96.99996948,72.00036622
'6:24.000',96.99996948,72.00036622
'6:25.000',96.99996948,71.00067141
'6:26.000',96.99996948,70.00004578
'6:27.000',96.99996948,70.00004578
'6:28.000',96.00000000,70.00004578
'6:29.000',96.00000000,71.00067141
'6:30.000',96.00000000,71.00067141
'6:31.000',96.00000000,71.00067141
'6:32.000',96.00000000,71.00067141
'6:33.000',96.00000000,71.00067141
'6:34.000',96.00000000,71.00067141
'6:35.000',96.99996948,72.00036622
'6:36.000',96.99996948,73.00006104
'6:37.000',96.99996948,73.00006104
'6:38.000',96.99996948,74.00068667
'6:39.000',97.99993896,74.00068667
'6:40.000',97.99993896,76.00007630
'6:41.000',96.99996948,76.00007630
'6:42.000',96.99996948,77.00070193
'6:43.000',96.99996948,82.00010681
'6:44.000',97.99993896,82.00010681
'6:45.000',97.99993896,84.00042726
'6:46.000',97.99993896,84.00042726
'6:47.000',97.99993896,84.00042726
'6:48.000',96.99996948,84.00042726
'6:49.000',96.99996948,84.00042726
'6:50.000',96.99996948,85.00012207
'6:51.000',96.99996948,86.00074770
'6:52.000',97.99993896,86.00074770
'6:53.000',97.99993896,86.00074770
'6:54.000',97.99993896,86.00074770
'6:55.000',97.99993896,86.00074770
'6:56.000',97.99993896,86.00074770
'6:57.000',97.99993896,86.00074770
'6:58.000',96.99996948,86.00074770
'6:59.000',96.99996948,86.00074770
'7:00.000',96.99996948,86.00074770
'7:01.000',96.99996948,86.00074770
'7:02.000',96.99996948,86.00074770
'7:03.000',96.99996948,86.00074770
'7:04.000',96.99996948,86.00074770
'7:05.000',96.99996948,86.00074770
'7:06.000',96.99996948,86.00074770
'7:07.000',96.99996948,86.00074770
'7:08.000',97.99993896,86.00074770
'7:09.000',97.99993896,87.00044252
'7:10.000',97.99993896,87.00044252
'7:11.000',97.99993896,87.00044252
'7:12.000',97.99993896,87.00044252
'7:13.000',97.99993896,87.99920652
'7:14.000',97.99993896,87.99920652
'7:15.000',97.99993896,87.99920652
'7:16.000',97.99993896,88.99983215
'7:17.000',97.99993896,88.99983215
'7:18.000',97.99993896,88.99983215
'7:19.000',97.99993896,88.99983215
'7:20.000',97.99993896,88.99983215
'7:21.000',97.99993896,88.99983215
'7:22.000',97.99993896,88.99983215
'7:23.000',97.99993896,88.99983215
'7:24.000',97.99993896,89.99952696
'7:25.000',97.99993896,89.99952696
'7:26.000',97.99993896,89.99952696
'7:27.000',97.99993896,89.99952696
'7:28.000',97.99993896,89.99952696
'7:29.000',96.99996948,91.99984741
'7:30.000',96.99996948,91.99984741
'7:31.000',96.99996948,92.99954222
'7:32.000',96.99996948,92.99954222
'7:33.000',96.99996948,92.99954222
'7:34.000',96.99996948,92.99954222
'7:35.000',96.99996948,92.99954222
'7:36.000',96.99996948,92.99954222
'7:37.000',97.99993896,93.99923704
'7:38.000',97.99993896,93.99923704
'7:39.000',97.99993896,93.99923704
'7:40.000',97.99993896,93.99923704
'7:41.000',97.99993896,93.99923704
'7:42.000',97.99993896,94.99986267
'7:43.000',97.99993896,94.99986267
'7:44.000',97.99993896,94.99986267
'7:45.000',97.99993896,94.99986267
'7:46.000',97.99993896,94.99986267
'7:47.000',97.99993896,94.99986267
'7:48.000',97.99993896,94.99986267
'7:49.000',97.99993896,94.99986267
'7:50.000',97.99993896,94.99986267
'7:51.000',97.99993896,94.99986267
'7:52.000',97.99993896,94.99986267
'7:53.000',96.99996948,94.99986267
'7:54.000',96.99996948,94.99986267
'7:55.000',96.99996948,94.99986267
'7:56.000',96.99996948,94.99986267
'7:57.000',96.99996948,94.99986267
'7:58.000',96.99996948,94.99986267
'7:59.000',96.00000000,94.99986267
'8:00.000',96.00000000,96.99925230
'8:01.000',96.00000000,96.99925230
'8:02.000',96.99996948,98.99957274
'8:03.000',96.99996948,97.99987793
'8:04.000',97.99993896,97.99987793
'8:05.000',97.99993896,97.99987793
'8:06.000',97.99993896,96.99925230
'8:07.000',96.99996948,95.99955748
'8:08.000',96.99996948,94.99986267
'8:09.000',97.99993896,94.99986267
'8:10.000',97.99993896,91.99984741
'8:11.000',96.99996948,91.99984741
'8:12.000',96.99996948,91.99984741
'8:13.000',96.99996948,92.99954222
'8:14.000',96.99996948,91.99984741
'8:15.000',96.99996948,91.99984741
'8:16.000',96.99996948,91.99984741
'8:17.000',96.99996948,91.99984741
'8:18.000',96.99996948,89.99952696
'8:19.000',96.99996948,89.99952696
'8:20.000',96.99996948,87.99920652
'8:21.000',96.99996948,84.00042726
'8:22.000',96.99996948,86.00074770
'8:23.000',96.99996948,87.99920652
'8:24.000',96.99996948,85.00012207
'8:25.000',96.99996948,85.00012207
'8:26.000',96.99996948,85.00012207
'8:27.000',96.99996948,85.00012207
'8:28.000',96.99996948,87.00044252
'8:29.000',96.99996948,87.00044252
'8:30.000',96.99996948,89.99952696
'8:31.000',97.99993896,91.99984741
'8:32.000',96.99996948,90.99922178
'8:33.000',96.00000000,91.99984741
'8:34.000',96.00000000,91.99984741
'8:35.000',96.00000000,90.99922178
'8:36.000',96.00000000,90.99922178
'8:37.000',96.00000000,90.99922178
'8:38.000',96.00000000,90.99922178
'8:39.000',96.00000000,90.99922178
'8:40.000',96.00000000,90.99922178
'8:41.000',96.00000000,92.99954222
'8:42.000',96.00000000,94.99986267
'8:43.000',96.00000000,99.99926756
'8:44.000',96.00000000,101.99958800
'8:45.000',96.99996948,100.99989319
'8:46.000',96.99996948,100.99989319
'8:47.000',96.00000000,102.99928282
'8:48.000',96.99996948,104.99960326
'8:49.000',96.99996948,104.99960326
'8:50.000',96.00000000,105.99929807
'8:51.000',96.00000000,109.99993896
'8:52.000',96.00000000,109.99993896
'8:53.000',96.00000000,110.99963378
'8:54.000',96.00000000,110.99963378
'8:55.000',96.00000000,111.99932859
'8:56.000',96.00000000,111.99932859
'8:57.000',96.00000000,111.99932859
'8:58.000',96.00000000,111.99932859
'8:59.000',96.00000000,111.99932859
'9:00.000',96.00000000,111.99932859
'9:01.000',96.00000000,112.99995422
'9:02.000',94.99993896,112.99995422
'9:03.000',94.99993896,112.99995422
'9:04.000',94.99993896,113.99964904
'9:05.000',96.00000000,113.99964904
'9:06.000',96.00000000,113.99964904
'9:07.000',96.00000000,113.99964904
'9:08.000',96.00000000,113.99964904
'9:09.000',96.00000000,113.99964904
'9:10.000',96.00000000,113.99964904
'9:11.000',94.99993896,112.99995422
'9:12.000',94.99993896,111.99932859
'9:13.000',96.00000000,112.99995422
'9:14.000',96.00000000,112.99995422
'9:15.000',96.00000000,112.99995422
'9:16.000',96.00000000,112.99995422
'9:17.000',94.99993896,112.99995422
'9:18.000',94.00006104,112.99995422
'9:19.000',94.00006104,112.99995422
'9:20.000',94.00006104,113.99964904
'9:21.000',94.00006104,112.99995422
'9:22.000',94.00006104,111.99932859
'9:23.000',93.00000000,111.99932859
'9:24.000',93.00000000,111.99932859
'9:25.000',92.00003052,109.99993896
'9:26.000',92.00003052,107.99961852
'9:27.000',92.00003052,107.99961852
'9:28.000',92.00003052,109.99993896
'9:29.000',92.00003052,109.99993896
'9:30.000',92.00003052,109.99993896
'9:31.000',92.00003052,109.99993896
'9:32.000',92.00003052,109.99993896
'9:33.000',92.00003052,109.99993896
'9:34.000',92.00003052,109.99993896
'9:35.000',92.00003052,109.99993896
'9:36.000',92.00003052,109.99993896
'9:37.000',92.00003052,109.99993896
'9:38.000',92.00003052,109.99993896
'9:39.000',92.00003052,109.99993896
'9:40.000',93.00000000,108.99931333
'9:41.000',93.00000000,107.99961852
'9:42.000',93.00000000,107.99961852
'9:43.000',93.00000000,107.99961852
'9:44.000',93.00000000,107.99961852
'9:45.000',93.00000000,107.99961852
'9:46.000',93.00000000,107.99961852
'9:47.000',93.00000000,107.99961852
'9:48.000',93.00000000,110.99963378
'9:49.000',94.00006104,110.99963378
'9:50.000',94.00006104,113.99964904
'9:51.000',94.00006104,113.99964904
'9:52.000',94.00006104,113.99964904
'9:53.000',94.00006104,114.99934385
'9:54.000',94.00006104,114.99934385
'9:55.000',94.00006104,113.99964904
'9:56.000',94.00006104,113.99964904
'9:57.000',94.99993896,114.99934385
'9:58.000',94.99993896,114.99934385
'9:59.000',94.99993896,114.99934385
'10:00.000',94.99993896,114.99934385
'10:01.000',94.99993896,114.99934385
'10:02.000',94.99993896,114.99934385
'10:03.000',94.99993896,114.99934385
'10:04.000',94.99993896,114.99934385
'10:05.000',94.99993896,114.99934385
'10:06.000',94.99993896,114.99934385
'10:07.000',94.99993896,114.99934385
'10:08.000',94.99993896,114.99934385
'10:09.000',94.99993896,115.99996948
'10:10.000',94.99993896,115.99996948
'10:11.000',94.99993896,116.99966430
'10:12.000',94.99993896,116.99966430
'10:13.000',94.99993896,117.99935911
'10:14.000',96.00000000,117.99935911
'10:15.000',96.00000000,117.99935911
'10:16.000',96.00000000,117.99935911
'10:17.000',96.00000000,115.99996948
'10:18.000',96.00000000,115.99996948
'10:19.000',96.00000000,115.99996948
'10:20.000',96.00000000,113.99964904
'10:21.000',96.00000000,113.99964904
'10:22.000',96.00000000,113.99964904
'10:23.000',96.00000000,112.99995422
'10:24.000',96.00000000,111.99932859
'10:25.000',96.00000000,111.99932859
'10:26.000',96.00000000,95.99955748
'10:27.000',96.00000000,87.99920652
'10:28.000',96.00000000,86.00074770
'10:29.000',96.00000000,83.00073244
'10:30.000',96.00000000,82.00010681
'10:31.000',96.99996948,81.00041200
'10:32.000',96.00000000,81.00041200
'10:33.000',96.00000000,80.00071719
'10:34.000',96.00000000,80.00071719
'10:35.000',96.00000000,79.00009156
'10:36.000',96.00000000,79.00009156
'10:37.000',96.00000000,77.00070193
'10:38.000',96.00000000,77.00070193
'10:39.000',94.99993896,76.00007630
'10:40.000',94.99993896,75.00038148
'10:41.000',94.99993896,75.00038148
'10:42.000',94.99993896,75.00038148
'10:43.000',94.99993896,75.00038148
'10:44.000',94.99993896,75.00038148
'10:45.000',94.99993896,75.00038148
'10:46.000',94.99993896,75.00038148
'10:47.000',94.99993896,75.00038148
'10:48.000',94.99993896,74.00068667
'10:49.000',94.99993896,73.00006104
'10:50.000',94.99993896,72.00036622
'10:51.000',94.99993896,72.00036622
'10:52.000',94.99993896,72.00036622
'10:53.000',94.99993896,72.00036622
'10:54.000',94.99993896,72.00036622
'10:55.000',94.99993896,71.00067141
'10:56.000',94.99993896,70.00004578
'10:57.000',94.99993896,70.00004578
'10:58.000',94.99993896,70.00004578
'10:59.000',94.99993896,70.00004578
'11:00.000',94.99993896,70.00004578
'11:01.000',94.99993896,71.00067141
'11:02.000',96.00000000,71.00067141
'11:03.000',96.00000000,70.00004578
'11:04.000',96.00000000,68.00065615
'11:05.000',96.00000000,66.00033570
'11:06.000',96.00000000,65.00064089
'11:07.000',96.00000000,65.00064089
'11:08.000',96.00000000,65.00064089
'11:09.000',96.00000000,66.00033570
'11:10.000',96.00000000,67.00003052
'11:11.000',96.00000000,67.00003052
'11:12.000',96.00000000,68.00065615
'11:13.000',96.00000000,68.00065615
'11:14.000',96.00000000,68.00065615
'11:15.000',96.00000000,68.00065615
'11:16.000',96.00000000,67.00003052
'11:17.000',96.00000000,68.00065615
'11:18.000',96.00000000,67.00003052
'11:19.000',96.00000000,67.00003052
'11:20.000',96.00000000,67.00003052
'11:21.000',96.00000000,67.00003052
'11:22.000',96.00000000,68.00065615
'11:23.000',96.00000000,68.00065615
'11:24.000',96.00000000,68.00065615
'11:25.000',96.00000000,68.00065615
'11:26.000',96.00000000,68.00065615
'11:27.000',96.00000000,68.00065615
'11:28.000',96.00000000,67.00003052
'11:29.000',96.00000000,66.00033570
'11:30.000',96.00000000,66.00033570
'11:31.000',96.00000000,66.00033570
'11:32.000',96.00000000,66.00033570
'11:33.000',96.00000000,65.00064089
'11:34.000',96.00000000,65.00064089
'11:35.000',96.00000000,65.00064089
'11:36.000',96.00000000,65.00064089
'11:37.000',96.00000000,64.00001526
'11:38.000',96.00000000,64.00001526
'11:39.000',96.00000000,64.00001526
'11:40.000',96.00000000,64.00001526
'11:41.000',96.00000000,64.00001526
'11:42.000',96.00000000,65.00064089
'11:43.000',96.00000000,65.00064089
'11:44.000',96.00000000,65.00064089
'11:45.000',96.00000000,65.00064089
'11:46.000',96.00000000,66.00033570
'11:47.000',96.00000000,66.00033570
'11:48.000',96.00000000,66.00033570
'11:49.000',96.00000000,67.00003052
'11:50.000',96.00000000,67.00003052
'11:51.000',96.00000000,67.00003052
'11:52.000',96.00000000,67.00003052
'11:53.000',96.00000000,69.00035096
'11:54.000',96.00000000,69.00035096
'11:55.000',96.00000000,69.00035096
'11:56.000',96.00000000,69.00035096
'11:57.000',96.00000000,68.00065615
'11:58.000',96.00000000,68.00065615
'11:59.000',96.00000000,67.00003052
'12:00.000',96.00000000,66.00033570
'12:01.000',96.00000000,65.00064089
'12:02.000',96.00000000,64.00001526
'12:03.000',96.99996948,64.00001526
'12:04.000',96.99996948,64.00001526
'12:05.000',96.99996948,64.00001526
'12:06.000',96.99996948,64.00001526
'12:07.000',96.99996948,65.00064089
'12:08.000',96.99996948,65.00064089
'12:09.000',96.00000000,65.00064089
'12:10.000',96.00000000,65.00064089
'12:11.000',96.00000000,64.00001526
'12:12.000',96.00000000,64.00001526
'12:13.000',96.00000000,63.00032044
'12:14.000',96.00000000,63.00032044
