Elapsed time,SpO2,hr
'2:37.000',96.00000000,68.00012207
'2:38.000',96.00000000,67.00056459
'2:39.000',96.00000000,67.00056459
'2:40.000',96.00000000,67.00056459
'2:41.000',96.00000000,67.00056459
'2:42.000',96.00000000,68.00012207
'2:43.000',96.00000000,69.00051881
'2:44.000',96.00000000,69.00051881
'2:45.000',96.00000000,69.00051881
'2:46.000',96.00000000,69.00051881
'2:47.000',96.00000000,69.00051881
'2:48.000',96.00000000,69.00051881
'2:49.000',96.00000000,69.00051881
'2:50.000',96.00000000,70.00007630
'2:51.000',96.00000000,70.00007630
'2:52.000',96.00000000,70.00007630
'2:53.000',96.00000000,70.00007630
'2:54.000',96.00000000,71.00047304
'2:55.000',96.00000000,70.00007630
'2:56.000',96.00000000,70.00007630
'2:57.000',96.00000000,70.00007630
'2:58.000',96.00000000,70.00007630
'2:59.000',96.00000000,70.00007630
'3:00.000',96.00000000,70.00007630
'3:01.000',96.00000000,70.00007630
'3:02.000',96.00000000,70.00007630
'3:03.000',96.00000000,70.00007630
'3:04.000',96.00000000,70.00007630
'3:05.000',96.00000000,70.00007630
'3:06.000',96.00000000,70.00007630
'3:07.000',96.00000000,70.00007630
'3:08.000',96.00000000,70.00007630
'3:09.000',96.00000000,69.00051881
'3:10.000',96.00000000,69.00051881
'3:11.000',96.00000000,69.00051881
'3:12.000',96.00000000,68.00012207
'3:13.000',96.00000000,67.00056459
'3:14.000',96.00000000,68.00012207
'3:15.000',96.00000000,68.00012207
'3:16.000',96.00000000,68.00012207
'3:17.000',96.00000000,68.00012207
'3:18.000',96.00000000,68.00012207
'3:19.000',96.00000000,68.00012207
'3:20.000',96.00000000,67.00056459
'3:21.000',96.00000000,67.00056459
'3:22.000',96.00000000,66.00016785
'3:23.000',96.00000000,66.00016785
'3:24.000',96.00000000,66.00016785
'3:25.000',96.00000000,66.00016785
'3:26.000',96.00000000,67.00056459
'3:27.000',96.00000000,67.00056459
'3:28.000',96.00000000,68.00012207
'3:29.000',96.00000000,68.00012207
'3:30.000',96.00000000,69.00051881
'3:31.000',96.00000000,69.00051881
'3:32.000',96.00000000,69.00051881
'3:33.000',96.00000000,68.00012207
'3:34.000',96.00000000,68.00012207
'3:35.000',96.00000000,68.00012207
'3:36.000',96.00000000,68.00012207
'3:37.000',96.00000000,67.00056459
'3:38.000',96.00000000,68.00012207
'3:39.000',96.00000000,68.00012207
'3:40.000',96.00000000,68.00012207
'3:41.000',96.00000000,68.00012207
'3:42.000',96.00000000,68.00012207
'3:43.000',96.00000000,68.00012207
'3:44.000',96.00000000,68.00012207
'3:45.000',96.00000000,69.00051881
'3:46.000',96.00000000,69.00051881
'3:47.000',96.00000000,69.00051881
'3:48.000',96.00000000,69.00051881
'3:49.000',96.00000000,69.00051881
'3:50.000',96.00000000,70.00007630
'3:51.000',96.00000000,70.00007630
'3:52.000',96.00000000,71.00047304
'3:53.000',96.00000000,70.00007630
'3:54.000',96.00000000,70.00007630
'3:55.000',96.00000000,70.00007630
'3:56.000',96.00000000,70.00007630
'3:57.000',96.00000000,70.00007630
'3:58.000',96.00000000,70.00007630
'3:59.000',96.00000000,70.00007630
'4:00.000',96.00000000,69.00051881
'4:01.000',96.00000000,69.00051881
'4:02.000',96.00000000,68.00012207
'4:03.000',96.00000000,68.00012207
'4:04.000',96.00000000,67.00056459
'4:05.000',96.00000000,67.00056459
'4:06.000',96.00000000,67.00056459
'4:07.000',96.00000000,67.00056459
'4:08.000',96.00000000,68.00012207
'4:09.000',96.00000000,68.00012207
'4:10.000',96.00000000,68.00012207
'4:11.000',96.00000000,68.00012207
'4:12.000',96.00000000,68.00012207
'4:13.000',96.00000000,68.00012207
'4:14.000',96.00000000,69.00051881
'4:15.000',96.00000000,69.00051881
'4:16.000',96.00000000,69.00051881
'4:17.000',96.00000000,70.00007630
'4:18.000',96.00000000,70.00007630
'4:19.000',96.00000000,70.00007630
'4:20.000',96.00000000,70.00007630
'4:21.000',96.00000000,69.00051881
'4:22.000',96.00000000,69.00051881
'4:23.000',96.00000000,69.00051881
'4:24.000',96.00000000,69.00051881
'4:25.000',96.00000000,69.00051881
'4:26.000',96.00000000,70.00007630
'4:27.000',96.00000000,70.00007630
'4:28.000',96.00000000,70.00007630
'4:29.000',96.00000000,70.00007630
'4:30.000',96.00000000,69.00051881
'4:31.000',96.00000000,69.00051881
'4:32.000',96.00000000,68.00012207
'4:33.000',96.00000000,68.00012207
'4:34.000',96.00000000,68.00012207
'4:35.000',96.00000000,69.00051881
'4:36.000',95.00009156,70.00007630
'4:37.000',95.00009156,70.00007630
'4:38.000',95.00009156,70.00007630
'4:39.000',95.00009156,71.00047304
'4:40.000',95.00009156,71.00047304
'4:41.000',95.00009156,71.00047304
'4:42.000',95.00009156,71.00047304
'4:43.000',95.00009156,71.00047304
'4:44.000',95.00009156,71.00047304
'4:45.000',95.00009156,72.00003052
'4:46.000',95.00009156,71.00047304
'4:47.000',95.00009156,71.00047304
'4:48.000',95.00009156,71.00047304
'4:49.000',96.00000000,70.00007630
'4:50.000',96.00000000,70.00007630
'4:51.000',95.00009156,70.00007630
'4:52.000',95.00009156,70.00007630
'4:53.000',95.00009156,71.00047304
'4:54.000',95.00009156,71.00047304
'4:55.000',95.00009156,72.00003052
'4:56.000',96.00000000,72.00003052
'4:57.000',96.00000000,72.00003052
'4:58.000',96.00000000,72.00003052
'4:59.000',96.00000000,71.00047304
'5:00.000',96.00000000,70.00007630
'5:01.000',97.99993896,87.00010681
'5:02.000',97.99993896,87.00010681
'5:03.000',97.99993896,87.00010681
'5:04.000',97.99993896,87.00010681
'5:05.000',97.99993896,87.00010681
'5:06.000',97.99993896,87.00010681
'5:07.000',97.99993896,87.00010681
'5:08.000',96.99990844,88.00050356
'5:09.000',96.99990844,93.99952696
'5:10.000',96.99990844,93.99952696
'5:11.000',96.99990844,98.99983215
'5:12.000',96.99990844,101.99934385
'5:13.000',96.99990844,103.99929807
'5:14.000',96.99990844,104.99969481
'5:15.000',96.99990844,105.99925230
'5:16.000',96.99990844,105.99925230
'5:17.000',96.99990844,103.99929807
'5:18.000',97.99993896,103.99929807
'5:19.000',97.99993896,102.99974059
'5:20.000',97.99993896,100.99978637
'5:21.000',97.99993896,99.99938963
'5:22.000',96.99990844,97.99943541
'5:23.000',96.99990844,95.99948119
'5:24.000',96.99990844,93.99952696
'5:25.000',96.99990844,92.99996948
'5:26.000',97.99993896,91.99957274
'5:27.000',97.99993896,91.99957274
'5:28.000',96.99990844,91.99957274
'5:29.000',96.99990844,90.99917600
'5:30.000',96.99990844,90.99917600
'5:31.000',96.99990844,90.99917600
'5:32.000',96.99990844,90.99917600
'5:33.000',96.99990844,89.99961852
'5:34.000',96.99990844,89.00006104
'5:35.000',96.99990844,89.00006104
'5:36.000',96.99990844,89.00006104
'5:37.000',96.99990844,89.99961852
'5:38.000',96.99990844,89.99961852
'5:39.000',96.00000000,89.99961852
'5:40.000',96.00000000,89.99961852
'5:41.000',96.00000000,89.99961852
'5:42.000',96.00000000,89.99961852
'5:43.000',96.00000000,89.99961852
'5:44.000',96.00000000,89.00006104
'5:45.000',96.00000000,89.00006104
'5:46.000',96.00000000,89.00006104
'5:47.000',96.00000000,88.00050356
'5:48.000',96.00000000,88.00050356
'5:49.000',96.00000000,88.00050356
'5:50.000',96.00000000,88.00050356
'5:51.000',96.00000000,88.00050356
'5:52.000',96.00000000,90.99917600
'5:53.000',96.00000000,90.99917600
'5:54.000',96.00000000,91.99957274
'5:55.000',96.00000000,91.99957274
'5:56.000',96.00000000,90.99917600
'5:57.000',96.00000000,88.00050356
'5:58.000',96.00000000,87.00010681
'5:59.000',96.00000000,85.00015259
'6:00.000',96.00000000,85.00015259
'6:01.000',96.00000000,85.00015259
'6:02.000',95.00009156,86.00054933
'6:03.000',95.00009156,86.00054933
'6:04.000',95.00009156,85.00015259
'6:05.000',95.00009156,85.00015259
'6:06.000',95.00009156,85.00015259
'6:07.000',95.00009156,85.00015259
'6:08.000',95.00009156,85.00015259
'6:09.000',95.00009156,85.00015259
'6:10.000',95.00009156,85.00015259
'6:11.000',95.00009156,85.00015259
'6:12.000',96.00000000,87.00010681
'6:13.000',96.99990844,88.00050356
'6:14.000',96.99990844,89.99961852
'6:15.000',96.99990844,89.99961852
'6:16.000',96.99990844,90.99917600
'6:17.000',96.99990844,90.99917600
'6:18.000',97.99993896,90.99917600
'6:19.000',97.99993896,90.99917600
'6:20.000',97.99993896,90.99917600
'6:21.000',96.99990844,90.99917600
'6:22.000',96.99990844,91.99957274
'6:23.000',96.99990844,90.99917600
'6:24.000',96.99990844,89.99961852
'6:25.000',97.99993896,87.00010681
'6:26.000',97.99993896,85.00015259
'6:27.000',97.99993896,85.00015259
'6:28.000',98.99996948,84.00059511
'6:29.000',98.99996948,84.00059511
'6:30.000',98.99996948,84.00059511
'6:31.000',98.99996948,84.00059511
'6:32.000',98.99996948,84.00059511
'6:33.000',100.00000000,84.00059511
'6:34.000',100.00000000,84.00059511
'6:35.000',100.00000000,84.00059511
'6:36.000',100.00000000,84.00059511
'6:37.000',100.00000000,84.00059511
'6:38.000',100.00000000,84.00059511
'6:39.000',98.99996948,84.00059511
'6:40.000',98.99996948,85.00015259
'6:41.000',98.99996948,89.00006104
'6:42.000',98.99996948,89.00006104
'6:43.000',97.99993896,89.99961852
'6:44.000',97.99993896,90.99917600
'6:45.000',97.99993896,90.99917600
'6:46.000',97.99993896,90.99917600
'6:47.000',97.99993896,89.99961852
'6:48.000',97.99993896,89.99961852
'6:49.000',97.99993896,89.99961852
'6:50.000',97.99993896,89.99961852
'6:51.000',97.99993896,89.99961852
'6:52.000',97.99993896,89.99961852
'6:53.000',96.99990844,89.99961852
'6:54.000',96.99990844,89.99961852
'6:55.000',96.99990844,89.99961852
'6:56.000',96.99990844,89.99961852
'6:57.000',96.99990844,89.99961852
'6:58.000',96.99990844,89.99961852
'6:59.000',96.99990844,89.99961852
'7:00.000',96.99990844,89.00006104
'7:01.000',97.99993896,88.00050356
'7:02.000',97.99993896,88.00050356
'7:03.000',97.99993896,88.00050356
'7:04.000',97.99993896,88.00050356
'7:05.000',98.99996948,88.00050356
'7:06.000',97.99993896,88.00050356
'7:07.000',97.99993896,89.00006104
'7:08.000',97.99993896,89.00006104
'7:09.000',97.99993896,89.00006104
'7:10.000',97.99993896,89.00006104
'7:11.000',97.99993896,89.00006104
'7:12.000',97.99993896,89.99961852
'7:13.000',97.99993896,89.99961852
'7:14.000',97.99993896,89.99961852
'7:15.000',97.99993896,89.99961852
'7:16.000',97.99993896,89.99961852
'7:17.000',97.99993896,89.99961852
'7:18.000',97.99993896,89.99961852
'7:19.000',97.99993896,90.99917600
'7:20.000',97.99993896,91.99957274
'7:21.000',97.99993896,91.99957274
'7:22.000',97.99993896,93.99952696
'7:23.000',97.99993896,93.99952696
'7:24.000',96.99990844,94.99992370
'7:25.000',96.99990844,93.99952696
'7:26.000',96.99990844,93.99952696
'7:27.000',96.99990844,93.99952696
'7:28.000',96.99990844,93.99952696
'7:29.000',96.99990844,93.99952696
'7:30.000',96.99990844,93.99952696
'7:31.000',96.99990844,93.99952696
'7:32.000',96.99990844,93.99952696
'7:33.000',96.99990844,93.99952696
'7:34.000',96.99990844,93.99952696
'7:35.000',97.99993896,93.99952696
'7:36.000',97.99993896,93.99952696
'7:37.000',97.99993896,93.99952696
'7:38.000',97.99993896,93.99952696
'7:39.000',97.99993896,93.99952696
'7:40.000',97.99993896,93.99952696
'7:41.000',97.99993896,93.99952696
'7:42.000',97.99993896,93.99952696
'7:43.000',97.99993896,93.99952696
'7:44.000',97.99993896,93.99952696
'7:45.000',97.99993896,92.99996948
'7:46.000',97.99993896,92.99996948
'7:47.000',97.99993896,92.99996948
'7:48.000',97.99993896,93.99952696
'7:49.000',97.99993896,93.99952696
'7:50.000',97.99993896,93.99952696
'7:51.000',97.99993896,93.99952696
'7:52.000',97.99993896,93.99952696
'7:53.000',98.99996948,93.99952696
'7:54.000',97.99993896,93.99952696
'7:55.000',97.99993896,93.99952696
'7:56.000',97.99993896,93.99952696
'7:57.000',96.99990844,93.99952696
'7:58.000',96.99990844,93.99952696
'7:59.000',96.00000000,93.99952696
'8:00.000',96.00000000,93.99952696
'8:01.000',96.00000000,93.99952696
'8:02.000',96.00000000,93.99952696
'8:03.000',96.00000000,93.99952696
'8:04.000',96.00000000,93.99952696
'8:05.000',96.00000000,93.99952696
'8:06.000',97.99993896,93.99952696
'8:07.000',97.99993896,92.99996948
'8:08.000',97.99993896,92.99996948
'8:09.000',97.99993896,92.99996948
'8:10.000',98.99996948,91.99957274
'8:11.000',98.99996948,91.99957274
'8:12.000',98.99996948,91.99957274
'8:13.000',98.99996948,91.99957274
'8:14.000',98.99996948,91.99957274
'8:15.000',97.99993896,91.99957274
'8:16.000',97.99993896,91.99957274
'8:17.000',97.99993896,92.99996948
'8:18.000',97.99993896,91.99957274
'8:19.000',97.99993896,91.99957274
'8:20.000',97.99993896,91.99957274
'8:21.000',96.99990844,91.99957274
'8:22.000',96.00000000,91.99957274
'8:23.000',96.00000000,91.99957274
'8:24.000',96.00000000,91.99957274
'8:25.000',96.00000000,91.99957274
'8:26.000',96.00000000,92.99996948
'8:27.000',96.00000000,91.99957274
'8:28.000',96.00000000,92.99996948
'8:29.000',96.00000000,91.99957274
'8:30.000',96.00000000,91.99957274
'8:31.000',96.00000000,91.99957274
'8:32.000',96.00000000,91.99957274
'8:33.000',96.00000000,91.99957274
'8:34.000',96.00000000,91.99957274
'8:35.000',96.00000000,91.99957274
'8:36.000',96.00000000,91.99957274
'8:37.000',96.00000000,91.99957274
'8:38.000',96.00000000,91.99957274
'8:39.000',96.00000000,91.99957274
'8:40.000',96.00000000,91.99957274
'8:41.000',96.00000000,91.99957274
'8:42.000',96.99990844,92.99996948
'8:43.000',96.99990844,92.99996948
'8:44.000',96.00000000,92.99996948
'8:45.000',96.00000000,92.99996948
'8:46.000',96.00000000,92.99996948
'8:47.000',96.00000000,92.99996948
'8:48.000',96.00000000,92.99996948
'8:49.000',96.00000000,92.99996948
'8:50.000',96.99990844,92.99996948
'8:51.000',96.00000000,92.99996948
'8:52.000',95.00009156,92.99996948
'8:53.000',95.00009156,94.99992370
'8:54.000',94.00006104,94.99992370
'8:55.000',94.00006104,94.99992370
'8:56.000',94.00006104,94.99992370
'8:57.000',94.00006104,94.99992370
'8:58.000',94.00006104,94.99992370
'8:59.000',94.00006104,94.99992370
'9:00.000',94.00006104,94.99992370
'9:01.000',94.00006104,94.99992370
'9:02.000',94.00006104,94.99992370
'9:03.000',94.00006104,94.99992370
'9:04.000',94.00006104,94.99992370
'9:05.000',94.00006104,94.99992370
'9:06.000',94.00006104,94.99992370
'9:07.000',94.00006104,94.99992370
'9:08.000',94.00006104,94.99992370
'9:09.000',94.00006104,94.99992370
'9:10.000',94.00006104,94.99992370
'9:11.000',94.00006104,94.99992370
'9:12.000',93.00003052,94.99992370
'9:13.000',93.00003052,94.99992370
'9:14.000',93.00003052,96.99987793
'9:15.000',93.00003052,96.99987793
'9:16.000',93.00003052,96.99987793
'9:17.000',93.00003052,96.99987793
'9:18.000',93.00003052,96.99987793
'9:19.000',93.00003052,96.99987793
'9:20.000',93.00003052,96.99987793
'9:21.000',93.00003052,96.99987793
'9:22.000',93.00003052,99.99938963
'9:23.000',94.00006104,99.99938963
'9:24.000',94.00006104,99.99938963
'9:25.000',94.00006104,99.99938963
'9:26.000',94.00006104,101.99934385
'9:27.000',94.00006104,101.99934385
'9:28.000',94.00006104,101.99934385
'9:29.000',94.00006104,101.99934385
'9:30.000',94.00006104,101.99934385
'9:31.000',94.00006104,101.99934385
'9:32.000',94.00006104,103.99929807
'9:33.000',94.00006104,103.99929807
'9:34.000',94.00006104,103.99929807
'9:35.000',94.00006104,106.99964904
'9:36.000',94.00006104,106.99964904
'9:37.000',94.00006104,107.99920652
'9:38.000',94.00006104,107.99920652
'9:39.000',94.00006104,107.99920652
'9:40.000',94.00006104,107.99920652
'9:41.000',94.00006104,107.99920652
'9:42.000',93.00003052,107.99920652
'9:43.000',93.00003052,108.99960326
'9:44.000',93.00003052,108.99960326
'9:45.000',93.00003052,108.99960326
'9:46.000',93.00003052,108.99960326
'9:47.000',93.00003052,108.99960326
'9:48.000',93.00003052,108.99960326
'9:49.000',93.00003052,108.99960326
'9:50.000',93.00003052,108.99960326
'9:51.000',93.00003052,108.99960326
'9:52.000',93.00003052,108.99960326
'9:53.000',93.00003052,108.99960326
'9:54.000',93.00003052,108.99960326
'9:55.000',93.00003052,108.99960326
'9:56.000',93.00003052,108.99960326
'9:57.000',93.00003052,108.99960326
'9:58.000',93.00003052,108.99960326
'9:59.000',93.00003052,108.99960326
'10:00.000',93.00003052,108.99960326
'10:01.000',93.00003052,108.99960326
'10:02.000',93.00003052,108.99960326
'10:03.000',93.00003052,108.99960326
'10:04.000',93.00003052,108.99960326
'10:05.000',93.00003052,108.99960326
'10:06.000',93.00003052,108.99960326
'10:07.000',93.00003052,108.99960326
'10:08.000',93.00003052,108.99960326
'10:09.000',93.00003052,108.99960326
'10:10.000',93.00003052,108.99960326
'10:11.000',93.00003052,108.99960326
'10:12.000',93.00003052,108.99960326
'10:13.000',93.00003052,108.99960326
'10:14.000',93.00003052,110.00000000
'10:15.000',93.00003052,110.99955748
'10:16.000',93.00003052,110.99955748
'10:17.000',93.00003052,111.99995422
'10:18.000',92.00000000,112.99951170
'10:19.000',93.00003052,113.99990844
'10:20.000',93.00003052,113.99990844
'10:21.000',94.00006104,114.99946593
'10:22.000',94.00006104,114.99946593
'10:23.000',94.00006104,114.99946593
'10:24.000',94.00006104,114.99946593
'10:25.000',94.00006104,114.99946593
'10:26.000',96.00000000,115.99986267
'10:27.000',96.99990844,116.99942015
'10:28.000',96.99990844,110.99955748
'10:29.000',96.99990844,110.99955748
'10:30.000',96.99990844,110.99955748
'10:31.000',96.99990844,110.99955748
'10:32.000',96.99990844,110.99955748
'10:33.000',96.99990844,110.00000000
'10:34.000',97.99993896,110.00000000
'10:35.000',97.99993896,110.00000000
'10:36.000',97.99993896,110.99955748
'10:37.000',97.99993896,111.99995422
'10:38.000',97.99993896,112.99951170
'10:39.000',97.99993896,105.99925230
'10:40.000',97.99993896,103.99929807
'10:41.000',97.99993896,102.99974059
'10:42.000',97.99993896,101.99934385
'10:43.000',97.99993896,99.99938963
'10:44.000',97.99993896,96.99987793
'10:45.000',97.99993896,91.99957274
'10:46.000',97.99993896,90.99917600
'10:47.000',97.99993896,89.00006104
'10:48.000',97.99993896,88.00050356
'10:49.000',97.99993896,88.00050356
'10:50.000',97.99993896,87.00010681
'10:51.000',97.99993896,87.00010681
'10:52.000',96.99990844,87.00010681
'10:53.000',96.99990844,86.00054933
'10:54.000',96.99990844,86.00054933
'10:55.000',96.99990844,86.00054933
'10:56.000',96.99990844,86.00054933
'10:57.000',96.99990844,87.00010681
'10:58.000',96.99990844,87.00010681
'10:59.000',96.99990844,87.00010681
'11:00.000',96.99990844,85.00015259
'11:01.000',96.99990844,83.00019837
'11:02.000',96.99990844,82.00064089
'11:03.000',96.99990844,82.00064089
'11:04.000',96.99990844,82.00064089
'11:05.000',96.99990844,83.00019837
'11:06.000',96.99990844,84.00059511
'11:07.000',96.99990844,84.00059511
'11:08.000',96.99990844,84.00059511
'11:09.000',96.99990844,84.00059511
'11:10.000',96.99990844,83.00019837
'11:11.000',96.99990844,83.00019837
'11:12.000',96.99990844,82.00064089
'11:13.000',96.99990844,82.00064089
'11:14.000',96.99990844,83.00019837
'11:15.000',96.99990844,83.00019837
'11:16.000',96.99990844,84.00059511
'11:17.000',96.99990844,83.00019837
'11:18.000',96.99990844,84.00059511
'11:19.000',96.99990844,83.00019837
'11:20.000',96.99990844,82.00064089
'11:21.000',96.99990844,82.00064089
'11:22.000',96.99990844,81.00024415
'11:23.000',96.99990844,81.00024415
'11:24.000',96.99990844,81.00024415
'11:25.000',96.99990844,82.00064089
'11:26.000',96.99990844,82.00064089
'11:27.000',96.99990844,82.00064089
'11:28.000',96.99990844,82.00064089
'11:29.000',96.99990844,81.00024415
'11:30.000',96.99990844,81.00024415
'11:31.000',96.00000000,81.00024415
'11:32.000',96.00000000,81.00024415
'11:33.000',96.00000000,81.00024415
'11:34.000',96.00000000,81.00024415
'11:35.000',96.00000000,81.00024415
'11:36.000',96.00000000,81.00024415
'11:37.000',96.00000000,80.00068667
'11:38.000',96.00000000,79.00028993
'11:39.000',96.00000000,79.00028993
'11:40.000',96.00000000,79.00028993
'11:41.000',96.00000000,77.00033570
'11:42.000',96.00000000,77.00033570
'11:43.000',96.00000000,77.00033570
'11:44.000',96.00000000,77.00033570
'11:45.000',96.00000000,77.00033570
'11:46.000',96.00000000,77.00033570
'11:47.000',96.00000000,77.00033570
'11:48.000',96.00000000,77.00033570
'11:49.000',96.00000000,82.00064089
'11:50.000',96.00000000,82.00064089
'11:51.000',96.00000000,84.00059511
'11:52.000',96.00000000,85.00015259
'11:53.000',96.00000000,85.00015259
'11:54.000',96.00000000,83.00019837
'11:55.000',96.00000000,82.00064089
'11:56.000',96.00000000,80.00068667
'11:57.000',96.00000000,79.00028993
'11:58.000',96.00000000,79.00028993
'11:59.000',96.99990844,79.00028993
'12:00.000',96.99990844,78.00073244
'12:01.000',96.99990844,77.00033570
'12:02.000',96.99990844,76.00077822
'12:03.000',96.99990844,75.00038148
'12:04.000',96.00000000,74.00082400
'12:05.000',96.00000000,73.00042726
'12:06.000',96.00000000,73.00042726
'12:07.000',96.00000000,73.00042726
'12:08.000',96.00000000,73.00042726
'12:09.000',96.00000000,73.00042726
'12:10.000',96.99990844,73.00042726
'12:11.000',96.00000000,73.00042726
'12:12.000',96.00000000,74.00082400
'12:13.000',96.00000000,74.00082400
'12:14.000',96.00000000,74.00082400
